# Albion UniqueName	Albion numeric ID used by market_history.AlbionId
# entries=11218
T6_2H_HAMMER_UNDEAD@1	8967
T6_2H_HAMMER_UNDEAD@2	8968
T6_2H_HAMMER_UNDEAD@3	8969
T6_2H_HAMMER_UNDEAD@4	8970
T7_2H_HAMMER_UNDEAD	8971
T7_2H_HAMMER_UNDEAD@1	8972
T7_2H_HAMMER_UNDEAD@2	8973
T7_2H_HAMMER_UNDEAD@3	8974
T7_2H_HAMMER_UNDEAD@4	8975
T8_2H_HAMMER_UNDEAD	8976
T8_2H_HAMMER_UNDEAD@1	8977
T8_2H_HAMMER_UNDEAD@2	8978
T8_2H_HAMMER_UNDEAD@3	8979
T8_2H_HAMMER_UNDEAD@4	8980
T4_2H_DUALHAMMER_HELL	8981
T4_2H_DUALHAMMER_HELL@1	8982
T4_2H_DUALHAMMER_HELL@2	8983
T4_2H_DUALHAMMER_HELL@3	8984
T4_2H_DUALHAMMER_HELL@4	8985
T5_2H_DUALHAMMER_HELL	8986
T5_2H_DUALHAMMER_HELL@1	8987
T5_2H_DUALHAMMER_HELL@2	8988
T5_2H_DUALHAMMER_HELL@3	8989
T5_2H_DUALHAMMER_HELL@4	8990
T6_2H_DUALHAMMER_HELL	8991
T6_2H_DUALHAMMER_HELL@1	8992
T6_2H_DUALHAMMER_HELL@2	8993
T6_2H_DUALHAMMER_HELL@3	8994
T6_2H_DUALHAMMER_HELL@4	8995
T7_2H_DUALHAMMER_HELL	8996
T7_2H_DUALHAMMER_HELL@1	8997
T7_2H_DUALHAMMER_HELL@2	8998
T7_2H_DUALHAMMER_HELL@3	8999
T7_2H_DUALHAMMER_HELL@4	9000
T8_2H_DUALHAMMER_HELL	9001
T8_2H_DUALHAMMER_HELL@1	9002
T8_2H_DUALHAMMER_HELL@2	9003
T8_2H_DUALHAMMER_HELL@3	9004
T8_2H_DUALHAMMER_HELL@4	9005
T4_2H_RAM_KEEPER	9006
T4_2H_RAM_KEEPER@1	9007
T4_2H_RAM_KEEPER@2	9008
T4_2H_RAM_KEEPER@3	9009
T4_2H_RAM_KEEPER@4	9010
T5_2H_RAM_KEEPER	9011
T5_2H_RAM_KEEPER@1	9012
T5_2H_RAM_KEEPER@2	9013
T5_2H_RAM_KEEPER@3	9014
T5_2H_RAM_KEEPER@4	9015
T6_2H_RAM_KEEPER	9016
T6_2H_RAM_KEEPER@1	9017
T6_2H_RAM_KEEPER@2	9018
T6_2H_RAM_KEEPER@3	9019
T6_2H_RAM_KEEPER@4	9020
T7_2H_RAM_KEEPER	9021
T7_2H_RAM_KEEPER@1	9022
T7_2H_RAM_KEEPER@2	9023
T7_2H_RAM_KEEPER@3	9024
T7_2H_RAM_KEEPER@4	9025
T8_2H_RAM_KEEPER	9026
T8_2H_RAM_KEEPER@1	9027
T8_2H_RAM_KEEPER@2	9028
T8_2H_RAM_KEEPER@3	9029
T8_2H_RAM_KEEPER@4	9030
T4_2H_HAMMER_AVALON	9031
T4_2H_HAMMER_AVALON@1	9032
T4_2H_HAMMER_AVALON@2	9033
T4_2H_HAMMER_AVALON@3	9034
T4_2H_HAMMER_AVALON@4	9035
T5_2H_HAMMER_AVALON	9036
T5_2H_HAMMER_AVALON@1	9037
T5_2H_HAMMER_AVALON@2	9038
T5_2H_HAMMER_AVALON@3	9039
T5_2H_HAMMER_AVALON@4	9040
T6_2H_HAMMER_AVALON	9041
T6_2H_HAMMER_AVALON@1	9042
T6_2H_HAMMER_AVALON@2	9043
T6_2H_HAMMER_AVALON@3	9044
T6_2H_HAMMER_AVALON@4	9045
T7_2H_HAMMER_AVALON	9046
T7_2H_HAMMER_AVALON@1	9047
T7_2H_HAMMER_AVALON@2	9048
T7_2H_HAMMER_AVALON@3	9049
T7_2H_HAMMER_AVALON@4	9050
T8_2H_HAMMER_AVALON	9051
T8_2H_HAMMER_AVALON@1	9052
T8_2H_HAMMER_AVALON@2	9053
T8_2H_HAMMER_AVALON@3	9054
T8_2H_HAMMER_AVALON@4	9055
T4_2H_HAMMER_CRYSTAL	9056
T4_2H_HAMMER_CRYSTAL@1	9057
T4_2H_HAMMER_CRYSTAL@2	9058
T4_2H_HAMMER_CRYSTAL@3	9059
T4_2H_HAMMER_CRYSTAL@4	9060
T5_2H_HAMMER_CRYSTAL	9061
T5_2H_HAMMER_CRYSTAL@1	9062
T5_2H_HAMMER_CRYSTAL@2	9063
T5_2H_HAMMER_CRYSTAL@3	9064
T5_2H_HAMMER_CRYSTAL@4	9065
T6_2H_HAMMER_CRYSTAL	9066
T6_2H_HAMMER_CRYSTAL@1	9067
T6_2H_HAMMER_CRYSTAL@2	9068
T6_2H_HAMMER_CRYSTAL@3	9069
T6_2H_HAMMER_CRYSTAL@4	9070
T7_2H_HAMMER_CRYSTAL	9071
T7_2H_HAMMER_CRYSTAL@1	9072
T7_2H_HAMMER_CRYSTAL@2	9073
T7_2H_HAMMER_CRYSTAL@3	9074
T7_2H_HAMMER_CRYSTAL@4	9075
T8_2H_HAMMER_CRYSTAL	9076
T8_2H_HAMMER_CRYSTAL@1	9077
T8_2H_HAMMER_CRYSTAL@2	9078
T8_2H_HAMMER_CRYSTAL@3	9079
T8_2H_HAMMER_CRYSTAL@4	9080
T3_MAIN_MACE	9081
T4_MAIN_MACE	9082
T4_MAIN_MACE@1	9083
T4_MAIN_MACE@2	9084
T4_MAIN_MACE@3	9085
T4_MAIN_MACE@4	9086
T5_MAIN_MACE	9087
T5_MAIN_MACE@1	9088
T5_MAIN_MACE@2	9089
T5_MAIN_MACE@3	9090
T5_MAIN_MACE@4	9091
T6_MAIN_MACE	9092
T6_MAIN_MACE@1	9093
T6_MAIN_MACE@2	9094
T6_MAIN_MACE@3	9095
T6_MAIN_MACE@4	9096
T7_MAIN_MACE	9097
T7_MAIN_MACE@1	9098
T7_MAIN_MACE@2	9099
T7_MAIN_MACE@3	9100
T7_MAIN_MACE@4	9101
T8_MAIN_MACE	9102
T8_MAIN_MACE@1	9103
T8_MAIN_MACE@2	9104
T8_MAIN_MACE@3	9105
T8_MAIN_MACE@4	9106
T4_2H_MACE	9107
T4_2H_MACE@1	9108
T4_2H_MACE@2	9109
T4_2H_MACE@3	9110
T4_2H_MACE@4	9111
T5_2H_MACE	9112
T5_2H_MACE@1	9113
T5_2H_MACE@2	9114
T5_2H_MACE@3	9115
T5_2H_MACE@4	9116
T6_2H_MACE	9117
T6_2H_MACE@1	9118
T6_2H_MACE@2	9119
T6_2H_MACE@3	9120
T6_2H_MACE@4	9121
T7_2H_MACE	9122
T7_2H_MACE@1	9123
T7_2H_MACE@2	9124
T7_2H_MACE@3	9125
T7_2H_MACE@4	9126
T8_2H_MACE	9127
T8_2H_MACE@1	9128
T8_2H_MACE@2	9129
T8_2H_MACE@3	9130
T8_2H_MACE@4	9131
T4_2H_FLAIL	9132
T4_2H_FLAIL@1	9133
T4_2H_FLAIL@2	9134
T4_2H_FLAIL@3	9135
T4_2H_FLAIL@4	9136
T5_2H_FLAIL	9137
T5_2H_FLAIL@1	9138
T5_2H_FLAIL@2	9139
T5_2H_FLAIL@3	9140
T5_2H_FLAIL@4	9141
T6_2H_FLAIL	9142
T6_2H_FLAIL@1	9143
T6_2H_FLAIL@2	9144
T6_2H_FLAIL@3	9145
T6_2H_FLAIL@4	9146
T7_2H_FLAIL	9147
T7_2H_FLAIL@1	9148
T7_2H_FLAIL@2	9149
T7_2H_FLAIL@3	9150
T7_2H_FLAIL@4	9151
T8_2H_FLAIL	9152
T8_2H_FLAIL@1	9153
T8_2H_FLAIL@2	9154
T8_2H_FLAIL@3	9155
T8_2H_FLAIL@4	9156
T4_MAIN_ROCKMACE_KEEPER	9157
T4_MAIN_ROCKMACE_KEEPER@1	9158
T4_MAIN_ROCKMACE_KEEPER@2	9159
T4_MAIN_ROCKMACE_KEEPER@3	9160
T4_MAIN_ROCKMACE_KEEPER@4	9161
T5_MAIN_ROCKMACE_KEEPER	9162
T5_MAIN_ROCKMACE_KEEPER@1	9163
T5_MAIN_ROCKMACE_KEEPER@2	9164
T5_MAIN_ROCKMACE_KEEPER@3	9165
T5_MAIN_ROCKMACE_KEEPER@4	9166
T6_MAIN_ROCKMACE_KEEPER	9167
T6_MAIN_ROCKMACE_KEEPER@1	9168
T6_MAIN_ROCKMACE_KEEPER@2	9169
T6_MAIN_ROCKMACE_KEEPER@3	9170
T6_MAIN_ROCKMACE_KEEPER@4	9171
T7_MAIN_ROCKMACE_KEEPER	9172
T7_MAIN_ROCKMACE_KEEPER@1	9173
T7_MAIN_ROCKMACE_KEEPER@2	9174
T7_MAIN_ROCKMACE_KEEPER@3	9175
T7_MAIN_ROCKMACE_KEEPER@4	9176
T8_MAIN_ROCKMACE_KEEPER	9177
T8_MAIN_ROCKMACE_KEEPER@1	9178
T8_MAIN_ROCKMACE_KEEPER@2	9179
T8_MAIN_ROCKMACE_KEEPER@3	9180
T8_MAIN_ROCKMACE_KEEPER@4	9181
T4_MAIN_MACE_HELL	9182
T4_MAIN_MACE_HELL@1	9183
T4_MAIN_MACE_HELL@2	9184
T4_MAIN_MACE_HELL@3	9185
T4_MAIN_MACE_HELL@4	9186
T5_MAIN_MACE_HELL	9187
T5_MAIN_MACE_HELL@1	9188
T5_MAIN_MACE_HELL@2	9189
T5_MAIN_MACE_HELL@3	9190
T5_MAIN_MACE_HELL@4	9191
T6_MAIN_MACE_HELL	9192
T6_MAIN_MACE_HELL@1	9193
T6_MAIN_MACE_HELL@2	9194
T6_MAIN_MACE_HELL@3	9195
T6_MAIN_MACE_HELL@4	9196
T7_MAIN_MACE_HELL	9197
T7_MAIN_MACE_HELL@1	9198
T7_MAIN_MACE_HELL@2	9199
T7_MAIN_MACE_HELL@3	9200
T7_MAIN_MACE_HELL@4	9201
T8_MAIN_MACE_HELL	9202
T8_MAIN_MACE_HELL@1	9203
T8_MAIN_MACE_HELL@2	9204
T8_MAIN_MACE_HELL@3	9205
T8_MAIN_MACE_HELL@4	9206
T4_2H_MACE_MORGANA	9207
T4_2H_MACE_MORGANA@1	9208
T4_2H_MACE_MORGANA@2	9209
T4_2H_MACE_MORGANA@3	9210
T4_2H_MACE_MORGANA@4	9211
T5_2H_MACE_MORGANA	9212
T5_2H_MACE_MORGANA@1	9213
T5_2H_MACE_MORGANA@2	9214
T5_2H_MACE_MORGANA@3	9215
T5_2H_MACE_MORGANA@4	9216
T6_2H_MACE_MORGANA	9217
T6_2H_MACE_MORGANA@1	9218
T6_2H_MACE_MORGANA@2	9219
T6_2H_MACE_MORGANA@3	9220
T6_2H_MACE_MORGANA@4	9221
T7_2H_MACE_MORGANA	9222
T7_2H_MACE_MORGANA@1	9223
T7_2H_MACE_MORGANA@2	9224
T7_2H_MACE_MORGANA@3	9225
T7_2H_MACE_MORGANA@4	9226
T8_2H_MACE_MORGANA	9227
T8_2H_MACE_MORGANA@1	9228
T8_2H_MACE_MORGANA@2	9229
T8_2H_MACE_MORGANA@3	9230
T8_2H_MACE_MORGANA@4	9231
T4_2H_DUALMACE_AVALON	9232
T4_2H_DUALMACE_AVALON@1	9233
T4_2H_DUALMACE_AVALON@2	9234
T4_2H_DUALMACE_AVALON@3	9235
T4_2H_DUALMACE_AVALON@4	9236
T5_2H_DUALMACE_AVALON	9237
T5_2H_DUALMACE_AVALON@1	9238
T5_2H_DUALMACE_AVALON@2	9239
T5_2H_DUALMACE_AVALON@3	9240
T5_2H_DUALMACE_AVALON@4	9241
T6_2H_DUALMACE_AVALON	9242
T6_2H_DUALMACE_AVALON@1	9243
T6_2H_DUALMACE_AVALON@2	9244
T6_2H_DUALMACE_AVALON@3	9245
T6_2H_DUALMACE_AVALON@4	9246
T7_2H_DUALMACE_AVALON	9247
T7_2H_DUALMACE_AVALON@1	9248
T7_2H_DUALMACE_AVALON@2	9249
T7_2H_DUALMACE_AVALON@3	9250
T7_2H_DUALMACE_AVALON@4	9251
T8_2H_DUALMACE_AVALON	9252
T8_2H_DUALMACE_AVALON@1	9253
T8_2H_DUALMACE_AVALON@2	9254
T8_2H_DUALMACE_AVALON@3	9255
T8_2H_DUALMACE_AVALON@4	9256
T4_MAIN_MACE_CRYSTAL	9257
T4_MAIN_MACE_CRYSTAL@1	9258
T4_MAIN_MACE_CRYSTAL@2	9259
T4_MAIN_MACE_CRYSTAL@3	9260
T4_MAIN_MACE_CRYSTAL@4	9261
T5_MAIN_MACE_CRYSTAL	9262
T5_MAIN_MACE_CRYSTAL@1	9263
T5_MAIN_MACE_CRYSTAL@2	9264
T5_MAIN_MACE_CRYSTAL@3	9265
T5_MAIN_MACE_CRYSTAL@4	9266
T6_MAIN_MACE_CRYSTAL	9267
T6_MAIN_MACE_CRYSTAL@1	9268
T6_MAIN_MACE_CRYSTAL@2	9269
T6_MAIN_MACE_CRYSTAL@3	9270
T6_MAIN_MACE_CRYSTAL@4	9271
T7_MAIN_MACE_CRYSTAL	9272
T7_MAIN_MACE_CRYSTAL@1	9273
T7_MAIN_MACE_CRYSTAL@2	9274
T7_MAIN_MACE_CRYSTAL@3	9275
T7_MAIN_MACE_CRYSTAL@4	9276
T8_MAIN_MACE_CRYSTAL	9277
T8_MAIN_MACE_CRYSTAL@1	9278
T8_MAIN_MACE_CRYSTAL@2	9279
T8_MAIN_MACE_CRYSTAL@3	9280
T8_MAIN_MACE_CRYSTAL@4	9281
T3_2H_KNUCKLES_SET1	9282
T4_2H_KNUCKLES_SET1	9283
T4_2H_KNUCKLES_SET1@1	9284
T4_2H_KNUCKLES_SET1@2	9285
T4_2H_KNUCKLES_SET1@3	9286
T4_2H_KNUCKLES_SET1@4	9287
T5_2H_KNUCKLES_SET1	9288
T5_2H_KNUCKLES_SET1@1	9289
T5_2H_KNUCKLES_SET1@2	9290
T5_2H_KNUCKLES_SET1@3	9291
T5_2H_KNUCKLES_SET1@4	9292
T6_2H_KNUCKLES_SET1	9293
T6_2H_KNUCKLES_SET1@1	9294
T6_2H_KNUCKLES_SET1@2	9295
T6_2H_KNUCKLES_SET1@3	9296
T6_2H_KNUCKLES_SET1@4	9297
T7_2H_KNUCKLES_SET1	9298
T7_2H_KNUCKLES_SET1@1	9299
T7_2H_KNUCKLES_SET1@2	9300
T7_2H_KNUCKLES_SET1@3	9301
T7_2H_KNUCKLES_SET1@4	9302
T8_2H_KNUCKLES_SET1	9303
T8_2H_KNUCKLES_SET1@1	9304
T8_2H_KNUCKLES_SET1@2	9305
T8_2H_KNUCKLES_SET1@3	9306
T8_2H_KNUCKLES_SET1@4	9307
T4_2H_KNUCKLES_SET2	9308
T4_2H_KNUCKLES_SET2@1	9309
T4_2H_KNUCKLES_SET2@2	9310
T4_2H_KNUCKLES_SET2@3	9311
T4_2H_KNUCKLES_SET2@4	9312
T5_2H_KNUCKLES_SET2	9313
T5_2H_KNUCKLES_SET2@1	9314
T5_2H_KNUCKLES_SET2@2	9315
T5_2H_KNUCKLES_SET2@3	9316
T5_2H_KNUCKLES_SET2@4	9317
T6_2H_KNUCKLES_SET2	9318
T6_2H_KNUCKLES_SET2@1	9319
T6_2H_KNUCKLES_SET2@2	9320
T6_2H_KNUCKLES_SET2@3	9321
T6_2H_KNUCKLES_SET2@4	9322
T7_2H_KNUCKLES_SET2	9323
T7_2H_KNUCKLES_SET2@1	9324
T7_2H_KNUCKLES_SET2@2	9325
T7_2H_KNUCKLES_SET2@3	9326
T7_2H_KNUCKLES_SET2@4	9327
T8_2H_KNUCKLES_SET2	9328
T8_2H_KNUCKLES_SET2@1	9329
T8_2H_KNUCKLES_SET2@2	9330
T8_2H_KNUCKLES_SET2@3	9331
T8_2H_KNUCKLES_SET2@4	9332
T4_2H_KNUCKLES_SET3	9333
T4_2H_KNUCKLES_SET3@1	9334
T4_2H_KNUCKLES_SET3@2	9335
T4_2H_KNUCKLES_SET3@3	9336
T4_2H_KNUCKLES_SET3@4	9337
T5_2H_KNUCKLES_SET3	9338
T5_2H_KNUCKLES_SET3@1	9339
T5_2H_KNUCKLES_SET3@2	9340
T5_2H_KNUCKLES_SET3@3	9341
T5_2H_KNUCKLES_SET3@4	9342
T6_2H_KNUCKLES_SET3	9343
T6_2H_KNUCKLES_SET3@1	9344
T6_2H_KNUCKLES_SET3@2	9345
T6_2H_KNUCKLES_SET3@3	9346
T6_2H_KNUCKLES_SET3@4	9347
T7_2H_KNUCKLES_SET3	9348
T7_2H_KNUCKLES_SET3@1	9349
T7_2H_KNUCKLES_SET3@2	9350
T7_2H_KNUCKLES_SET3@3	9351
T7_2H_KNUCKLES_SET3@4	9352
T8_2H_KNUCKLES_SET3	9353
T8_2H_KNUCKLES_SET3@1	9354
T8_2H_KNUCKLES_SET3@2	9355
T8_2H_KNUCKLES_SET3@3	9356
T8_2H_KNUCKLES_SET3@4	9357
T4_2H_KNUCKLES_KEEPER	9358
T4_2H_KNUCKLES_KEEPER@1	9359
T4_2H_KNUCKLES_KEEPER@2	9360
T4_2H_KNUCKLES_KEEPER@3	9361
T4_2H_KNUCKLES_KEEPER@4	9362
T5_2H_KNUCKLES_KEEPER	9363
T5_2H_KNUCKLES_KEEPER@1	9364
T5_2H_KNUCKLES_KEEPER@2	9365
T5_2H_KNUCKLES_KEEPER@3	9366
T5_2H_KNUCKLES_KEEPER@4	9367
T6_2H_KNUCKLES_KEEPER	9368
T6_2H_KNUCKLES_KEEPER@1	9369
T6_2H_KNUCKLES_KEEPER@2	9370
T6_2H_KNUCKLES_KEEPER@3	9371
T6_2H_KNUCKLES_KEEPER@4	9372
T7_2H_KNUCKLES_KEEPER	9373
T7_2H_KNUCKLES_KEEPER@1	9374
T7_2H_KNUCKLES_KEEPER@2	9375
T7_2H_KNUCKLES_KEEPER@3	9376
T7_2H_KNUCKLES_KEEPER@4	9377
T8_2H_KNUCKLES_KEEPER	9378
T8_2H_KNUCKLES_KEEPER@1	9379
T8_2H_KNUCKLES_KEEPER@2	9380
T8_2H_KNUCKLES_KEEPER@3	9381
T8_2H_KNUCKLES_KEEPER@4	9382
T4_2H_KNUCKLES_HELL	9383
T4_2H_KNUCKLES_HELL@1	9384
T4_2H_KNUCKLES_HELL@2	9385
T4_2H_KNUCKLES_HELL@3	9386
T4_2H_KNUCKLES_HELL@4	9387
T5_2H_KNUCKLES_HELL	9388
T5_2H_KNUCKLES_HELL@1	9389
T5_2H_KNUCKLES_HELL@2	9390
T5_2H_KNUCKLES_HELL@3	9391
T5_2H_KNUCKLES_HELL@4	9392
T6_2H_KNUCKLES_HELL	9393
T6_2H_KNUCKLES_HELL@1	9394
T6_2H_KNUCKLES_HELL@2	9395
T6_2H_KNUCKLES_HELL@3	9396
T6_2H_KNUCKLES_HELL@4	9397
T7_2H_KNUCKLES_HELL	9398
T7_2H_KNUCKLES_HELL@1	9399
T7_2H_KNUCKLES_HELL@2	9400
T7_2H_KNUCKLES_HELL@3	9401
T7_2H_KNUCKLES_HELL@4	9402
T8_2H_KNUCKLES_HELL	9403
T8_2H_KNUCKLES_HELL@1	9404
T8_2H_KNUCKLES_HELL@2	9405
T8_2H_KNUCKLES_HELL@3	9406
T8_2H_KNUCKLES_HELL@4	9407
T4_2H_KNUCKLES_MORGANA	9408
T4_2H_KNUCKLES_MORGANA@1	9409
T4_2H_KNUCKLES_MORGANA@2	9410
T4_2H_KNUCKLES_MORGANA@3	9411
T4_2H_KNUCKLES_MORGANA@4	9412
T5_2H_KNUCKLES_MORGANA	9413
T5_2H_KNUCKLES_MORGANA@1	9414
T5_2H_KNUCKLES_MORGANA@2	9415
T5_2H_KNUCKLES_MORGANA@3	9416
T5_2H_KNUCKLES_MORGANA@4	9417
T6_2H_KNUCKLES_MORGANA	9418
T6_2H_KNUCKLES_MORGANA@1	9419
T6_2H_KNUCKLES_MORGANA@2	9420
T6_2H_KNUCKLES_MORGANA@3	9421
T6_2H_KNUCKLES_MORGANA@4	9422
T7_2H_KNUCKLES_MORGANA	9423
T7_2H_KNUCKLES_MORGANA@1	9424
T7_2H_KNUCKLES_MORGANA@2	9425
T7_2H_KNUCKLES_MORGANA@3	9426
T7_2H_KNUCKLES_MORGANA@4	9427
T8_2H_KNUCKLES_MORGANA	9428
T8_2H_KNUCKLES_MORGANA@1	9429
T8_2H_KNUCKLES_MORGANA@2	9430
T8_2H_KNUCKLES_MORGANA@3	9431
T8_2H_KNUCKLES_MORGANA@4	9432
T4_2H_KNUCKLES_AVALON	9433
T4_2H_KNUCKLES_AVALON@1	9434
T4_2H_KNUCKLES_AVALON@2	9435
T4_2H_KNUCKLES_AVALON@3	9436
T4_2H_KNUCKLES_AVALON@4	9437
T5_2H_KNUCKLES_AVALON	9438
T5_2H_KNUCKLES_AVALON@1	9439
T5_2H_KNUCKLES_AVALON@2	9440
T5_2H_KNUCKLES_AVALON@3	9441
T5_2H_KNUCKLES_AVALON@4	9442
T6_2H_KNUCKLES_AVALON	9443
T6_2H_KNUCKLES_AVALON@1	9444
T6_2H_KNUCKLES_AVALON@2	9445
T6_2H_KNUCKLES_AVALON@3	9446
T6_2H_KNUCKLES_AVALON@4	9447
T7_2H_KNUCKLES_AVALON	9448
T7_2H_KNUCKLES_AVALON@1	9449
T7_2H_KNUCKLES_AVALON@2	9450
T7_2H_KNUCKLES_AVALON@3	9451
T7_2H_KNUCKLES_AVALON@4	9452
T8_2H_KNUCKLES_AVALON	9453
T8_2H_KNUCKLES_AVALON@1	9454
T8_2H_KNUCKLES_AVALON@2	9455
T8_2H_KNUCKLES_AVALON@3	9456
T8_2H_KNUCKLES_AVALON@4	9457
T4_2H_KNUCKLES_CRYSTAL	9458
T4_2H_KNUCKLES_CRYSTAL@1	9459
T4_2H_KNUCKLES_CRYSTAL@2	9460
T4_2H_KNUCKLES_CRYSTAL@3	9461
T4_2H_KNUCKLES_CRYSTAL@4	9462
T5_2H_KNUCKLES_CRYSTAL	9463
T5_2H_KNUCKLES_CRYSTAL@1	9464
T5_2H_KNUCKLES_CRYSTAL@2	9465
T5_2H_KNUCKLES_CRYSTAL@3	9466
T5_2H_KNUCKLES_CRYSTAL@4	9467
T6_2H_KNUCKLES_CRYSTAL	9468
T6_2H_KNUCKLES_CRYSTAL@1	9469
T6_2H_KNUCKLES_CRYSTAL@2	9470
T6_2H_KNUCKLES_CRYSTAL@3	9471
T6_2H_KNUCKLES_CRYSTAL@4	9472
T7_2H_KNUCKLES_CRYSTAL	9473
T7_2H_KNUCKLES_CRYSTAL@1	9474
T7_2H_KNUCKLES_CRYSTAL@2	9475
T7_2H_KNUCKLES_CRYSTAL@3	9476
T7_2H_KNUCKLES_CRYSTAL@4	9477
T8_2H_KNUCKLES_CRYSTAL	9478
T8_2H_KNUCKLES_CRYSTAL@1	9479
T8_2H_KNUCKLES_CRYSTAL@2	9480
T8_2H_KNUCKLES_CRYSTAL@3	9481
T8_2H_KNUCKLES_CRYSTAL@4	9482
T3_2H_SHAPESHIFTER_SET1	9483
T4_2H_SHAPESHIFTER_SET1	9484
T4_2H_SHAPESHIFTER_SET1@1	9485
T4_2H_SHAPESHIFTER_SET1@2	9486
T4_2H_SHAPESHIFTER_SET1@3	9487
T4_2H_SHAPESHIFTER_SET1@4	9488
T5_2H_SHAPESHIFTER_SET1	9489
T5_2H_SHAPESHIFTER_SET1@1	9490
T5_2H_SHAPESHIFTER_SET1@2	9491
T5_2H_SHAPESHIFTER_SET1@3	9492
T5_2H_SHAPESHIFTER_SET1@4	9493
T6_2H_SHAPESHIFTER_SET1	9494
T6_2H_SHAPESHIFTER_SET1@1	9495
T6_2H_SHAPESHIFTER_SET1@2	9496
T6_2H_SHAPESHIFTER_SET1@3	9497
T6_2H_SHAPESHIFTER_SET1@4	9498
T7_2H_SHAPESHIFTER_SET1	9499
T7_2H_SHAPESHIFTER_SET1@1	9500
T7_2H_SHAPESHIFTER_SET1@2	9501
T7_2H_SHAPESHIFTER_SET1@3	9502
T7_2H_SHAPESHIFTER_SET1@4	9503
T8_2H_SHAPESHIFTER_SET1	9504
T8_2H_SHAPESHIFTER_SET1@1	9505
T8_2H_SHAPESHIFTER_SET1@2	9506
T8_2H_SHAPESHIFTER_SET1@3	9507
T8_2H_SHAPESHIFTER_SET1@4	9508
T4_2H_SHAPESHIFTER_SET2	9509
T4_2H_SHAPESHIFTER_SET2@1	9510
T4_2H_SHAPESHIFTER_SET2@2	9511
T4_2H_SHAPESHIFTER_SET2@3	9512
T4_2H_SHAPESHIFTER_SET2@4	9513
T5_2H_SHAPESHIFTER_SET2	9514
T5_2H_SHAPESHIFTER_SET2@1	9515
T5_2H_SHAPESHIFTER_SET2@2	9516
T5_2H_SHAPESHIFTER_SET2@3	9517
T5_2H_SHAPESHIFTER_SET2@4	9518
T6_2H_SHAPESHIFTER_SET2	9519
T6_2H_SHAPESHIFTER_SET2@1	9520
T6_2H_SHAPESHIFTER_SET2@2	9521
T6_2H_SHAPESHIFTER_SET2@3	9522
T6_2H_SHAPESHIFTER_SET2@4	9523
T7_2H_SHAPESHIFTER_SET2	9524
T7_2H_SHAPESHIFTER_SET2@1	9525
T7_2H_SHAPESHIFTER_SET2@2	9526
T7_2H_SHAPESHIFTER_SET2@3	9527
T7_2H_SHAPESHIFTER_SET2@4	9528
T8_2H_SHAPESHIFTER_SET2	9529
T8_2H_SHAPESHIFTER_SET2@1	9530
T8_2H_SHAPESHIFTER_SET2@2	9531
T8_2H_SHAPESHIFTER_SET2@3	9532
T8_2H_SHAPESHIFTER_SET2@4	9533
T4_2H_SHAPESHIFTER_SET3	9534
T4_2H_SHAPESHIFTER_SET3@1	9535
T4_2H_SHAPESHIFTER_SET3@2	9536
T4_2H_SHAPESHIFTER_SET3@3	9537
T4_2H_SHAPESHIFTER_SET3@4	9538
T5_2H_SHAPESHIFTER_SET3	9539
T5_2H_SHAPESHIFTER_SET3@1	9540
T5_2H_SHAPESHIFTER_SET3@2	9541
T5_2H_SHAPESHIFTER_SET3@3	9542
T5_2H_SHAPESHIFTER_SET3@4	9543
T6_2H_SHAPESHIFTER_SET3	9544
T6_2H_SHAPESHIFTER_SET3@1	9545
T6_2H_SHAPESHIFTER_SET3@2	9546
T6_2H_SHAPESHIFTER_SET3@3	9547
T6_2H_SHAPESHIFTER_SET3@4	9548
T7_2H_SHAPESHIFTER_SET3	9549
T7_2H_SHAPESHIFTER_SET3@1	9550
T7_2H_SHAPESHIFTER_SET3@2	9551
T7_2H_SHAPESHIFTER_SET3@3	9552
T7_2H_SHAPESHIFTER_SET3@4	9553
T8_2H_SHAPESHIFTER_SET3	9554
T8_2H_SHAPESHIFTER_SET3@1	9555
T8_2H_SHAPESHIFTER_SET3@2	9556
T8_2H_SHAPESHIFTER_SET3@3	9557
T8_2H_SHAPESHIFTER_SET3@4	9558
T4_2H_SHAPESHIFTER_MORGANA	9559
T4_2H_SHAPESHIFTER_MORGANA@1	9560
T4_2H_SHAPESHIFTER_MORGANA@2	9561
T4_2H_SHAPESHIFTER_MORGANA@3	9562
T4_2H_SHAPESHIFTER_MORGANA@4	9563
T5_2H_SHAPESHIFTER_MORGANA	9564
T5_2H_SHAPESHIFTER_MORGANA@1	9565
T5_2H_SHAPESHIFTER_MORGANA@2	9566
T5_2H_SHAPESHIFTER_MORGANA@3	9567
T5_2H_SHAPESHIFTER_MORGANA@4	9568
T6_2H_SHAPESHIFTER_MORGANA	9569
T6_2H_SHAPESHIFTER_MORGANA@1	9570
T6_2H_SHAPESHIFTER_MORGANA@2	9571
T6_2H_SHAPESHIFTER_MORGANA@3	9572
T6_2H_SHAPESHIFTER_MORGANA@4	9573
T7_2H_SHAPESHIFTER_MORGANA	9574
T7_2H_SHAPESHIFTER_MORGANA@1	9575
T7_2H_SHAPESHIFTER_MORGANA@2	9576
T7_2H_SHAPESHIFTER_MORGANA@3	9577
T7_2H_SHAPESHIFTER_MORGANA@4	9578
